"","web_ID","season","ecosystem","web","location","species","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","sum1989","years_count89","years_count09","species_sd09","species_mu09","species_CV09","species_stability09","species_stability09.2","X","synchrony","site","SiteCluster","transect","synchrony.Gross","sd","mu","CV","biomass_stability","biomass_stability2","year_count"
"17","core_black_1_NA","fall","Desert grassland","1","core_black","shannonH",1.10884735611325,1.09861228866811,1.66746193342929,1.52295506753132,0.636514168294813,1.2130075659799,1.72347285495681,0,1.13662288224162,1.10758189336018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846365829626287,0.474139313057837,1.3497923961724,0.600166073159646,NA,1.61458386620269,NA,1.22226692353816,1.25505928048094,1.04375703633141,0.928624410869327,1.17704530271626,0.600166073159646,1.24323085470476,1.18788142315545,24.7581547937501,23,12,0.346593134078108,1.02959978000161,0.336628990031025,2.97062947522089,8.82463947905112,22,0.239486559772437,"core_black","FivePoints",NA,0.129037576262923,48.1693674546327,106.984439940336,0.450246479595504,2.22100570536029,4.93286634324297,14
"18","core_black_1_NA","spring","Desert grassland","1","core_black","DIME",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.6103047279518,10.6103047279518,0,0,0,0,0,42.4412189118071,0,63.6618283677107,10.6103047279518,95.4927425515661,233.426704014939,24,13,19.8500625306316,10.6103047279518,1.87082869338697,0.534522483824849,0.285714285714286,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"19","core_black_1_NA","spring","Desert grassland","1","core_black","DIOR",53.0515236397589,21.2206094559036,15.9154570919277,42.4412189118071,21.2206094559036,10.6103047279518,74.2721330956625,53.0515236397589,180.37518037518,42.4412189118071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.746371275783,0,0,10.6103047279518,127.323656735421,74.2721330956625,10.6103047279518,10.6103047279518,10.6103047279518,21.2206094559036,10.6103047279518,10.6103047279518,63.6618283677107,137.933961463373,1050.42016806723,24,13,37.647513661976,30.6066482537071,1.23004366077282,0.812979272111131,0.660935296882344,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"20","core_black_1_NA","spring","Desert grassland","1","core_black","DISP",21.2206094559036,42.4412189118071,31.8309141838554,21.2206094559036,31.8309141838554,31.8309141838554,53.0515236397589,10.6103047279518,10.6103047279518,10.6103047279518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.6103047279518,0,15.9154570919277,53.0515236397589,21.2206094559036,53.0515236397589,233.426704014939,148.544266191325,137.933961463373,148.544266191325,63.6618283677107,106.103047279518,1257.32111026229,24,13,75.1463223180355,68.1508034449211,1.10264763611728,0.906908034121645,0.822482182354387,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"21","core_black_1_NA","spring","Desert grassland","1","core_black","NEMI",0,0,0,0,0,10.6103047279518,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6103047279518,24,13,0,0,NA,NA,NA,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"22","core_black_1_NA","spring","Desert grassland","1","core_black","ONAR",10.6103047279518,0,0,10.6103047279518,0,21.2206094559036,10.6103047279518,10.6103047279518,0,10.6103047279518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,31.8309141838554,63.6618283677107,21.2206094559036,0,0,10.6103047279518,21.2206094559036,10.6103047279518,0,0,233.426704014939,24,13,18.8045782658138,12.2426593014828,1.53598804007689,0.651046735982357,0.423861852433281,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"23","core_black_1_NA","spring","Desert grassland","1","core_black","ONLE",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.9154570919277,0,21.2206094559036,0,0,0,10.6103047279518,0,0,10.6103047279518,0,0,0,58.3566760037349,24,13,7.45436957313942,4.48897507721037,1.66059500106912,0.602193791596495,0.362637362637363,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"24","core_black_1_NA","spring","Desert grassland","1","core_black","ONXX",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31.8309141838554,0,0,0,0,10.6103047279518,0,0,0,0,0,21.2206094559036,63.6618283677107,24,13,9.07022339216864,3.26470914706209,2.77826384636161,0.359937016532678,0.129554655870445,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"25","core_black_1_NA","spring","Desert grassland","1","core_black","PELE",0,0,0,10.6103047279518,0,0,0,0,0,10.6103047279518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15.9154570919277,10.6103047279518,0,0,0,0,0,0,0,0,47.7463712757831,24,13,5.09702552218892,2.04044321691381,2.49799919935936,0.400320384512718,0.16025641025641,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"26","core_black_1_NA","spring","Desert grassland","1","core_black","PEMA",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10.6103047279518,0,10.6103047279518,0,0,0,0,0,0,0,0,21.2206094559036,24,13,3.98452813958286,1.63235457353105,2.44096975264614,0.409673245199351,0.167832167832168,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"27","core_black_1_NA","spring","Desert grassland","1","core_black","PENA",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10.6103047279518,0,0,0,0,0,0,0,0,10.6103047279518,24,13,2.94276905730217,0.816177286765523,3.60555127546399,0.277350098112615,0.0769230769230769,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"28","core_black_1_NA","spring","Desert grassland","1","core_black","PETR",0,0,15.9154570919277,0,10.6103047279518,0,0,10.6103047279518,0,21.2206094559036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3566760037348,24,13,0,0,NA,NA,NA,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"29","core_black_1_NA","spring","Desert grassland","1","core_black","PGFV",148.544266191325,63.6618283677107,47.746371275783,95.4927425515661,42.4412189118071,63.6618283677107,74.2721330956625,10.6103047279518,615.397674221204,275.867922926746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.746371275783,31.8309141838554,95.4927425515661,127.323656735421,397.886427298192,0,21.2206094559036,84.8824378236143,127.323656735421,127.323656735421,63.6618283677107,137.933961463373,307.698837110602,265.257618198795,3273.27900857313,24,13,113.682905169478,120.794238441297,0.941128539211946,1.06255411278607,1.12902124259859,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"30","core_black_1_NA","spring","Desert grassland","1","core_black","REME",10.6103047279518,0,0,0,0,0,0,10.6103047279518,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2206094559036,24,13,0,0,NA,NA,NA,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"31","core_black_1_NA","spring","Desert grassland","1","core_black","REMO",10.6103047279518,0,0,21.2206094559036,21.2206094559036,0,0,0,0,10.6103047279518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6618283677107,24,13,0,0,NA,NA,NA,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"32","core_black_1_NA","spring","Desert grassland","1","core_black","SIHI",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9154570919277,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9154570919277,24,13,4.41415358595325,1.22426593014828,3.60555127546399,0.277350098112615,0.0769230769230769,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"33","core_black_1_NA","spring","Desert grassland","1","core_black","XESP",0,0,15.9154570919277,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,42.4412189118071,15.9154570919277,31.8309141838554,42.4412189118071,10.6103047279518,0,0,0,0,0,0,159.154570919277,24,13,16.8407656738387,11.0183933713345,1.52842298384914,0.654269145758086,0.428068115091016,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"34","core_black_1_NA","spring","Desert grassland","1","core_black","total",254.647313470843,127.323656735421,127.323656735421,201.595789831084,127.323656735421,137.933961463373,212.206094559036,106.103047279518,806.383159324336,381.970970206264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.408199643494,47.746371275783,148.544266191325,222.816399286988,604.787369493252,254.647313470843,116.71335200747,180.37518037518,371.360665478313,350.140056022409,244.037008742891,371.360665478313,445.632798573975,626.007978949155,6578.38893133011,24,13,156.455299663642,266.889972772326,0.586216477293842,1.70585447310576,2.90993948341492,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"35","core_black_1_NA","spring","Desert grassland","1","core_black","richness",6,3,5,6,5,5,4,6,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,6,6,7,5,6,3,5,5,5,4,5,116,24,13,1.43669849450139,4.69230769230769,0.306181646369149,3.26603508687894,10.6669851887243,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"36","core_black_1_NA","spring","Desert grassland","1","core_black","shannonH",1.24554189126861,1.01140426470735,1.49417513828931,1.46587122323248,1.51710639706103,1.37781950803903,1.23123569110675,1.497866136777,0.598229110540963,1.03790833306283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00424247305408,0.636514168294813,0.991138896613094,1.29450569472078,1.04564609877208,1.68993073505918,1.51570795208571,1.38128852666744,0.760439096594015,1.26326046396136,1.15805104969053,1.23987088786136,0.900700744465644,1.39951365143468,28.7579681333601,24,13,0.29653521207111,1.14471513752616,0.25904716584071,3.86030087128963,14.9019228168794,1,0.597444564225251,"core_black","FivePoints",NA,0.264480829707072,32.6617410303504,52.6766774368679,0.620041783567214,1.61279453498572,2.6011062120798,14
"37","core_black_4_NA","fall","Desert grassland","4","core_black","DIME",0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.6103047279518,10.6103047279518,NA,0,NA,0,0,0,0,0,0,0,0,21.2206094559036,21,11,4.29207959296691,1.92914631417305,2.2248595461287,0.449466574975495,0.202020202020202,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"38","core_black_4_NA","fall","Desert grassland","4","core_black","DIOR",53.0515236397589,63.6618283677107,21.2206094559036,10.6103047279518,31.8309141838554,47.746371275783,127.323656735421,NA,106.103047279518,127.323656735421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2206094559036,42.4412189118071,42.4412189118071,NA,84.8824378236143,NA,31.8309141838554,31.8309141838554,212.206094559036,127.323656735421,42.4412189118071,21.2206094559036,318.309141838554,318.309141838554,1883.32908921144,21,11,95.642669569503,88.7407304519604,1.07777645149404,0.927836193316133,0.860880001627373,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"39","core_black_4_NA","fall","Desert grassland","4","core_black","DISP",42.4412189118071,0,42.4412189118071,21.2206094559036,42.4412189118071,79.5772854596384,116.71335200747,NA,42.4412189118071,31.8309141838554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,10.6103047279518,NA,42.4412189118071,116.71335200747,127.323656735421,63.6618283677107,127.323656735421,10.6103047279518,63.6618283677107,127.323656735421,1108.77684407096,21,11,52.3719701233042,51.1223773255859,1.02444316683005,0.976140046005978,0.952849389416554,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"40","core_black_4_NA","fall","Desert grassland","4","core_black","MUMU",0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,10.6103047279518,0,0,0,0,0,0,10.6103047279518,21,11,3.19912724490455,0.964573157086526,3.3166247903554,0.301511344577764,0.0909090909090909,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"41","core_black_4_NA","fall","Desert grassland","4","core_black","NEAL",0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,10.6103047279518,0,0,0,0,0,0,10.6103047279518,21,11,3.19912724490455,0.964573157086526,3.3166247903554,0.301511344577764,0.0909090909090909,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"42","core_black_4_NA","fall","Desert grassland","4","core_black","NEMI",0,0,0,0,0,15.9154570919277,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,15.9154570919277,21,11,0,0,NA,NA,NA,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"43","core_black_4_NA","fall","Desert grassland","4","core_black","ONAR",21.2206094559036,31.8309141838554,10.6103047279518,31.8309141838554,10.6103047279518,15.9154570919277,21.2206094559036,NA,42.4412189118071,31.8309141838554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,42.4412189118071,NA,0,10.6103047279518,10.6103047279518,0,10.6103047279518,0,10.6103047279518,15.9154570919277,318.309141838554,21,11,12.6355401947765,7.71658525669221,1.63745228938128,0.610704816552459,0.372960372960373,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"44","core_black_4_NA","fall","Desert grassland","4","core_black","ONLE",0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,21.2206094559036,0,0,0,21.2206094559036,21,11,6.39825448980909,1.92914631417305,3.3166247903554,0.301511344577764,0.0909090909090909,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"45","core_black_4_NA","fall","Desert grassland","4","core_black","PELE",0,0,0,0,0,0,0,NA,0,21.2206094559036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,21.2206094559036,0,0,0,0,0,0,42.4412189118071,21,11,6.39825448980909,1.92914631417305,3.3166247903554,0.301511344577764,0.0909090909090909,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"46","core_black_4_NA","fall","Desert grassland","4","core_black","PEMA",10.6103047279518,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,10.6103047279518,0,21.2206094559036,21,11,3.19912724490455,0.964573157086526,3.3166247903554,0.301511344577764,0.0909090909090909,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"47","core_black_4_NA","fall","Desert grassland","4","core_black","PGFV",106.103047279518,31.8309141838554,53.0515236397589,10.6103047279518,10.6103047279518,0,137.933961463373,NA,222.816399286988,127.323656735421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6103047279518,31.8309141838554,159.154570919277,NA,169.764875647229,NA,31.8309141838554,10.6103047279518,63.6618283677107,53.0515236397589,10.6103047279518,31.8309141838554,127.323656735421,95.4927425515661,1496.0529666412,21,11,60.0209473887232,63.6618283677107,0.942809041582063,1.06066017177982,1.125,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
"48","core_black_4_NA","fall","Desert grassland","4","core_black","REME",0,0,0,0,0,0,21.2206094559036,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,21.2206094559036,21,11,0,0,NA,NA,NA,23,0.145895831925045,"core_black","FivePoints",NA,0.180052819054788,45.6551509667671,119.551111818417,0.381888133638703,2.61856787869214,6.85689773531826,14
